,spotify_id,youtube_id,project_name,artist,project_type,tracks,project_art,year,rating
675,5PW8nAtvf2HV8RYZFd4IrX,mzyin0buNks,born to die,lana del rey,album,23.0,https://i.scdn.co/image/ab67616d00004851cb76604d9c5963544cf5be64,2012.0,3.0
676,1XtUILwRT4o8Yyl0m8USSK,MaD8AyoDcRc,centipede hz,animal collective,album,11.0,https://i.scdn.co/image/ab67616d000048513ca1954a09f9a6c273e0af66,2012.0,6.0
677,7ibEo7IK9E9mi2sU5rJNDC,HxmQFplBmSI,the of tape vol. 2,ofwgkta,album,18.0,https://i.scdn.co/image/ab67616d000048511dd05262c971257279fcaf61,2012.0,4.0
678,139JTQqbke2UEFCKgmy34d,fSB9Wy0-Ps4,nocturne,wild nothing,album,11.0,https://i.scdn.co/image/ab67616d00004851e5d50b202ff6719448eb9007,2012.0,8.0
679,4nYzn3xOXQsltWZ5AIQns7,sVjHl5LdLco,something,chairlift,album,12.0,https://i.scdn.co/image/ab67616d0000485167a74f87b45b405940538848,2012.0,7.0
680,6CL2rdgPpUEXwWsNjexAZ5,1Qy-Gs9hMq0,unknown rooms: a collection of acoustic songs,chelsea wolfe,album,11.0,https://i.scdn.co/image/ab67616d00004851d8a8886714a9acb17f5e721d,2012.0,2.0
681,4j2wylfRWaEjS3dq65fSfB,sR8LEe8pjMs,total loss,how to dress well,album,12.0,https://i.scdn.co/image/ab67616d00004851fbd1c97aa8aaff30d4991578,2012.0,6.0
682,1NIfkZIYVAO6vnfmFOilHc,XtGC_QIIHnc,(iii),crystal castles,album,12.0,https://i.scdn.co/image/ab67616d0000485139140b04426a6ae1c7842e38,2012.0,4.0
683,5hXTuGzaOREp5WHYGQXXB1,ZAKIxgzgNJ8,the seer,swans,album,11.0,https://i.scdn.co/image/ab67616d00004851e721e0f37e8b68203a2a3480,2012.0,8.0
684,74MuJS9J7ZNhzRhzNX254g,5WlRFlH5oRI,silencing machine,nachtmystium,album,10.0,https://i.scdn.co/image/ab67616d00004851171a4549761f83a484f1d15d,2012.0,8.0
685,392p3shh2jkxUxY2VHvlH8,RG8FKXlGdBU,channel orange,frank ocean,album,17.0,https://i.scdn.co/image/ab67616d000048517aede4855f6d0d738012e2e5,2012.0,7.0
686,2p2JekOEQ4llSWDWLZRhkQ,tHsdqsUxR3Q,de vermis mysteriis,high on fire,album,10.0,https://i.scdn.co/image/ab67616d00004851cef6b74afa120f007ec3862f,2012.0,8.0
687,4m2nF2XI6ZF6qhUXoYwmJu,c1LHWTKqFcI,harmonicraft,torche,album,13.0,https://i.scdn.co/image/ab67616d00004851c3f15dc3afb0a16797da6d2d,2012.0,8.0
688,7xSbqF9ZBsea0W8YFIUn1f,vdIL2Slt9yM,beams,matthew dear,album,11.0,https://i.scdn.co/image/ab67616d00004851771cef5f4d21f9b176a2be39,2012.0,8.0
689,5wAGlQICfKYQfaBppnUbmP,e2g9_YXxfY0,bbng2,badbadnotgood,album,11.0,https://i.scdn.co/image/ab67616d0000485140080ed5a2ec3c92bf445247,2016.0,9.0
690,3HED2IUaNSnbOe88a7ZdwM,mwX3u3tG9bQ,visions,grimes,album,13.0,https://i.scdn.co/image/ab67616d00004851550133f6d334ed152d75aa56,2012.0,5.0
691,59RRybuUba0YMDi5kSextp,zvvISXU7YaQ,onwards to the wall,a place to bury strangers,ep,5.0,https://i.scdn.co/image/ab67616d0000485128ff67a81108131e114043b1,2012.0,5.0
692,40lZLB0D2bdj53nh8gwPOp,b6_aekrjI_k,instrumentals 2,clams casino,album,5.0,https://i.scdn.co/image/ab67616d000048519ae69c2c5802b7bb96df8832,2012.0,7.0
693,2Fp5KBgyC0ac2oitVlsJhY,5x77EWbpJnc,kill for love,chromatics,album,16.0,https://i.scdn.co/image/ab67616d0000485107946eb096b05cd23119a40e,2012.0,4.0
694,07urBLH6A3gMAR7ooyih40,mVtFxatTLgU,eschatological scatology,gnaw their tongues,album,15.0,https://i.scdn.co/image/ab67616d000048519b3b4a78a4351dc2cc71fcb1,2015.0,7.0
695,198JgCiP5oHBycAKedKHRm,ifoZ_rbwR_U,light up gold,parquet courts,album,20.0,https://i.scdn.co/image/ab67616d00004851512bcece263f86903b96a289,2013.0,7.0
696,0wyBYIcPaGBcM4hygCnWQE,_OccjaZSDHI,young & old,tennis,album,10.0,https://i.scdn.co/image/ab67616d000048514d82fac05d5afda7f4f790e2,2012.0,4.0
697,4ziMCfnsGVmOIaVjHzcPMk,nYcnhe_y21g,resolution,lamb of god,album,15.0,https://i.scdn.co/image/ab67616d000048510d3c16da0e6348f35a219ad6,2012.0,3.0
698,5gSKVqiuyfeTJ0pie14RW4,HZswTkpdlfs,self-titled,jessica pratt,album,11.0,https://i.scdn.co/image/ab67616d00004851b08b03568a66e28766423f9b,2012.0,7.0
699,4lfHOE9GleRbz2OoXoN0Yf,p_dtw1AgXZE,wiki93,ratking,ep,7.0,https://i.scdn.co/image/ab67616d000048512bd2ee8b46175f403373fab9,2012.0,5.0
700,4Blt0T4LKGdWreILkYZre3,oerGu27kun8,babel,mumford & sons,album,15.0,https://i.scdn.co/image/ab67616d00004851e5d3f32e37004060183a5fc5,2012.0,6.0
701,08aqY8lv4zx4uaqBUpMD8a,niiR7Lsq-1o,no love deep web,death grips,album,13.0,https://i.scdn.co/image/ab67616d00004851f552daab2bc3dc64d2c4c649,2012.0,2.0
702,08RdKFNm8Cu86FSzlhoAoh,Iy4We7f42DY,mature themes,ariel pink's haunted graffiti,album,13.0,https://i.scdn.co/image/ab67616d000048517ae789dbe007f9bd6de6597d,2012.0,6.0
703,76FXHQhTuT4QMIxfL09gX8,r3K4-d_XQaw,the heist,macklemore and ryan lewis,album,15.0,https://i.scdn.co/image/ab67616d0000485198a02fef3a8b1d80a0f164ec,2012.0,2.0
704,1kUE4Li5MJQF8VTvNnGKy8,KonQ_39B0uU,history will absolve me,billy woods,album,18.0,https://i.scdn.co/image/ab67616d00004851666f3509c4f8c8cb4f2679e5,2012.0,8.0
705,4PIVdqvL1Rc7T7Vfsr8n8Q,zYx3RYer3V8,koi no yokan,deftones,album,11.0,https://i.scdn.co/image/ab67616d0000485173652b7a0dc388dd1d044b69,2012.0,6.0
706,3aKSU4qZvZYMX7uzvrt9Id,tCcwnP9IPs4,agnus dei,the secret,album,13.0,https://i.scdn.co/image/ab67616d00004851b29b2cefe1c5d83787b31a6f,2012.0,5.0
707,5yUuvNNfp543G4ZBW6339m,XZ3LM0xjcPA,ten stories,mewithoutyou,album,11.0,https://i.scdn.co/image/ab67616d00004851cd7d35adff06ecb6876f0ffa,2012.0,6.0
708,6Voznuxp5917IwIlLxSAik,Vsb5OhJILf8,there's no leaving now,the tallest man on earth,album,10.0,https://i.scdn.co/image/ab67616d00004851e21de78f69d3c385bdeaa76c,2012.0,8.0
709,1I71ntG6lYbhbzB6DCWUQZ,akZkPoJwEek,3rd ep,hoax,ep,1.0,https://i.scdn.co/image/ab67616d00004851ae896517073b1d520142962a,2022.0,2.0
710,0ZHkshyLAi9f8DXdj3Z5ph,39G4QwnUOzw,valtari,sigur rós,album,8.0,https://i.scdn.co/image/ab67616d00004851552b8bc7ed7bd464d69342e0,2012.0,7.0
711,5IBNSiR9VYaGIxOfcOJ2LB,fGIJCX1Yitc,jesus piece,the game,album,15.0,https://i.scdn.co/image/ab67616d00004851a65779c8c92dff73f8189800,2012.0,5.0
712,2XgBQwGRxr4P7cHLDYiqrO,2Ad2VVgVBnc,2,mac demarco,album,11.0,https://i.scdn.co/image/ab67616d000048519d377496c6bc8724b521222d,2012.0,2.0
713,4e0s9NinQo02X4exDDmW65,sjZJoRTOKr0,self-titled,tnght,ep,5.0,https://i.scdn.co/image/ab67616d00004851410dd4054ccd5a57aba612d1,2012.0,9.0
714,3BcTqVCmsRuHZTABplfL6N,mgDP2G2USzQ,mysterious phonk: the chronicles of spvcxxghxztpvrrp,spaceghostpurrp,album,14.0,https://i.scdn.co/image/ab67616d000048513a068928331525fc953ed787,2012.0,5.0
715,744i0LypfMwHHrKhzsqAx0,CHhdSJLmdu8,clockwork angels,rush,album,12.0,https://i.scdn.co/image/ab67616d00004851bb81630aad8bbd92febcf060,2012.0,6.0
716,1P9UvZjhPeQMVzwcluCzue,hFP3nE2MB0E,love is love // return to dust,code orange kids,album,10.0,https://i.scdn.co/image/ab67616d00004851ae97c2a45824031461fc4960,2013.0,6.0
717,4esRg2sry34w2G0HT7jcLI,wktzFuTHqls,fin,john talabot,album,11.0,https://i.scdn.co/image/ab67616d0000485192991e89545c93cfaa3d15c6,2012.0,8.0
718,3mhZHDmHvIUAeAYH7MrXBW,bxkMo9ECakI,no idols,domo genesis,album,12.0,https://i.scdn.co/image/ab67616d00004851085d6629aaaf7baa283d5c7d,2016.0,5.0
719,4ZTcGoOrNro2aCAStXEjZi,lQkaU6wMgaM,port of morrow,the shins,album,10.0,https://i.scdn.co/image/ab67616d00004851b95a7b881ceea7ae051f86a3,2012.0,5.0
720,28DI3wfImTqTrHkPiOa0PI,MzLUol6iVUA,all we love we leave behind,converge,album,17.0,https://i.scdn.co/image/ab67616d0000485166453b97af3d62148b1fdb5e,2012.0,2.0
721,4ZTcGoOrNro2aCAStXEjZi,lQkaU6wMgaM,port of morrow,the shins,album,10.0,https://i.scdn.co/image/ab67616d00004851b95a7b881ceea7ae051f86a3,2012.0,5.0
722,5fwYiohuGFqJx34Z4s26jI,42RML92tDyQ,life is good,nas,album,18.0,https://i.scdn.co/image/ab67616d000048513d97322947731343a40fc089,2012.0,4.0
723,5kE9pfTSekNenqqdlvtBQd,5dX5az_Sn2w,live from the underground,big k.r.i.t.,album,16.0,https://i.scdn.co/image/ab67616d000048516f04a0b186dfa37d251f443a,2012.0,7.0
724,28DI3wfImTqTrHkPiOa0PI,MzLUol6iVUA,all we love we leave behind,converge,album,17.0,https://i.scdn.co/image/ab67616d0000485166453b97af3d62148b1fdb5e,2012.0,2.0
725,3YlPBQjNFyyUQ2UhFWbpVL,7rw9WkF4lPY,4nml hsptl,open mike eagle,album,15.0,https://i.scdn.co/image/ab67616d0000485172a14ae20c607acb90c035df,2012.0,7.0
726,21XMv0TCsnhWPt7MNVvkzD,tXGSh8nk2b4,kaleidoscope dream,miguel,album,11.0,https://i.scdn.co/image/ab67616d00004851fe113f478616e62a8fe14108,2012.0,6.0
727,3BPX4x5EQOd9vzpPC2rMrm,1GyJexedwEU,rare chandeliers,action bronson and the alchemist,album,7.0,https://i.scdn.co/image/ab67616d000048511680695dc187004fe5627b04,2019.0,8.0
728,6Ja60JEdLJaA1vv2OIj6Ot,aVCMiepR6wA,duality,captain murphy,album,12.0,https://i.scdn.co/image/ab67616d00004851990f85abdf17c2009709b7a3,2004.0,7.0
729,6eSJ0lu0uwtiqXkP7Qrrno,vcTtK_FlGsU,blunderbuss,jack white,album,13.0,https://i.scdn.co/image/ab67616d0000485131521abf3574d6f66084f366,2012.0,6.0
730,0ecFfASyAUeOxSiLx0js0q,-NI4-QvHv9M,on acid,recondite,album,8.0,https://i.scdn.co/image/ab67616d000048515aec4fbbdac19b3bb78c0c20,2012.0,8.0
731,1StZHZ13mdQcQPG8QQjndF,E9V9AkezyRQ,tramp,sharon van etten,album,12.0,https://i.scdn.co/image/ab67616d00004851f175274ca503e74b34851784,2012.0,7.0
732,01G2vIEEdYxsXZyi4NzwyJ,6fW1KL8qmzs,galaxy garden,lone,album,12.0,https://i.scdn.co/image/ab67616d000048513b4f2005d2d4ec49b752e749,2012.0,8.0
733,40aG9ahuLnAv96yoFG75Uy,LBnUyWddjsM,until the quiet comes,flying lotus,album,18.0,https://i.scdn.co/image/ab67616d000048514ca7eeda7b4468356d41a173,2012.0,7.0
734,75QfNfqa1LT0R5MIRKqR2q,uQEaJknSSXI,cancer for cure,el-p,album,12.0,https://i.scdn.co/image/ab67616d00004851d6f1e136647db2463b9b286e,2012.0,6.0
735,6iVOz9sCcOTbkLNBRyinic,uvHLmv_WdIA,mr. impossible,black dice,album,9.0,https://i.scdn.co/image/ab67616d000048518efc323a2e343956f1d85bcf,2012.0,5.0
736,1wBFRaacNYmqfkidUZ0NtM,UShpz0i0k8w,based on a t.r.u. story,2 chainz,album,17.0,https://i.scdn.co/image/ab67616d000048510bcccf7c7e65f294c2430f9b,2012.0,4.0
737,0m9sCcxZ4yjQM4OedG9p8M,Y8_RPvxcJ80,in our heads,hot chip,album,11.0,https://i.scdn.co/image/ab67616d0000485192b94615dc6cb382c74992b5,2012.0,7.0
738,3LHOep5q4yGo96ui8fpSST,zxs4h0ABJMI,born villain,marilyn manson,album,14.0,https://i.scdn.co/image/ab67616d00004851689da5b3ee55993bcd372a38,2012.0,3.0
739,4Pu1Qeg26ACk8ZH00bk3Q4,eR0cWuLWhzo,love this giant,david byrne & st. vincent,album,12.0,https://i.scdn.co/image/ab67616d000048511f1bafb7b062972bdd1f6cdc,2012.0,7.0
740,1ZTnvAXIujEZZ8kzfJirxp,VhsLsnnCaMU,purple naked ladies,the internet,album,14.0,https://i.scdn.co/image/ab67616d00004851c00736a717543facb5440034,2011.0,4.0
741,5mLXjjIZE3bgS8VnxBsxf4,X-VSXW3qthQ,reign of terror,sleigh bells,album,11.0,https://i.scdn.co/image/ab67616d00004851684618a46c63d7b2709b1d68,2012.0,5.0
742,211lWAfvCnmutPjrAVZLYc,CS4HP_-HEdI,pink compilation,four tet,album,4.0,https://i.scdn.co/image/ab67616d00004851fb23e823f38f17606ff33924,2012.0,7.0
743,6vGEX2ejVVsHTIsqI1teZg,mbmpyvyIj3A,4evanaday,big k.r.i.t.,album,22.0,https://i.scdn.co/image/ab67616d00004851f5da2c149c9b9d25ed41a87d,2017.0,8.0
744,2V5dCeetUDfMJdQH0ExA32,DtTUPKKeU8c,widowmaker,dragged into sunlight,album,3.0,https://i.scdn.co/image/ab67616d00004851c3815340a2daebfa30d818c3,2012.0,6.0
745,4xOhXPxrcjesTwl6dhLZUb,IGVvYilN48I,sentenced to life,black breath,album,10.0,https://i.scdn.co/image/ab67616d0000485170a8a8b5109c9c11b4a53845,2012.0,8.0
746,24Hcz1suJdxaNrgEC8BG7v,60d5MYBMAns,clear moon,mount eerie,album,11.0,https://i.scdn.co/image/ab67616d0000485101cb0e282c3353071dba06b4,2012.0,7.0
747,3N3vFZltoPW3O7ZLCuleoy,T2Dodo3pAtc,wreck,unsane,album,10.0,https://i.scdn.co/image/ab67616d00004851389ed5b2aa8d0a2e021dd235,2012.0,7.0
748,1NghpzjRdQPh5eAvfwvJLC,P0RZxerD8m4,pbx funicular intaglio zone,john frusciante,album,9.0,https://i.scdn.co/image/ab67616d0000485189eeb3bc8f686716a1b1f36c,2012.0,2.0
749,4SXTQ305LjMh2DBHA3CXIW,aHhY1flRwVM,coexist,the xx,album,11.0,https://i.scdn.co/image/ab67616d00004851238bf382e0e52c32648761b9,2012.0,4.0
750,5GyGFzu6xezfUvT3eImX1G,RJDxHb5bsWc,noctourniquet,the mars volta,album,13.0,https://i.scdn.co/image/ab67616d000048512410289d01455c2038c30ed1,2012.0,7.0
751,3S7PPQijoPQ8ASlHl6LsJ9,qEQV9tWfnEU,is your love big enough?,lianne la havas,album,17.0,https://i.scdn.co/image/ab67616d00004851ff8f1c6670b95854a2fd1a74,2012.0,7.0
752,4Blt0T4LKGdWreILkYZre3,oerGu27kun8,babel,mumford & sons,album,15.0,https://i.scdn.co/image/ab67616d00004851e5d3f32e37004060183a5fc5,2012.0,6.0
753,0kocflgIvJzKHnoJszyMmn,6j-L50IZEZg,americana,neil young & crazy horse,album,12.0,https://i.scdn.co/image/ab67616d00004851c797b33008de22feaa8d29f1,2015.0,7.0
754,0C6Axf37EzoQtUFEldhc6n,SjFIvCue6oE,breakthrough,the gaslamp killer,album,17.0,https://i.scdn.co/image/ab67616d0000485132b9596e9335a61596a15600,2012.0,8.0
755,3nf3gYFRoEQBP3uAzl2HK1,dHOHrx-p9sc,nehru jackets,heems,album,25.0,https://i.scdn.co/image/ab67616d0000485143ae2984cf487164dc69b7f6,2012.0,8.0
756,4ndLrtcRqwCoBc0UBH1XHi,owZQq8IU8oA,held,holy other,album,9.0,https://i.scdn.co/image/ab67616d00004851d19a7b799e0dd231eb51c32a,2012.0,6.0
757,5ULYhovm1XwFpAgyPyeWhq,U-MRU5VBrWY,autotheism,the faceless,album,9.0,https://i.scdn.co/image/ab67616d000048516c8c3ab9a3e02699bfb5cd75,2012.0,5.0
758,2pBS6TXHJpEs7UJiGC6iso,U78NIj16Ou0,let's go eat the factory,guided by voices,album,21.0,https://i.scdn.co/image/ab67616d0000485136f796afcd17909a7e033583,2012.0,6.0
759,1EXBIXnbaOZx2ydlsGj3K8,gmM4mXdYuho,give me my flowers while i can still smell them,blu & exile,album,17.0,https://i.scdn.co/image/ab67616d00004851ff640681b3fd499df61d7273,2012.0,7.0
760,0Py0JJuqxNxWfBOddpI59r,bZtoB_Jf5CY,the haunted man,bat for lashes,album,16.0,https://i.scdn.co/image/ab67616d00004851cd5d716c3a19440ff8ded121,2012.0,7.0
761,604JFtgeDXfwIRVqZtaCZg,Z7wMOFelXjY,book burner,pig destroyer,album,19.0,https://i.scdn.co/image/ab67616d00004851786cc74181d353cc4a4ada87,2012.0,6.0
762,0CvAR7GhPaKUFG8HwnJhtB,0bCcHtQerqE,idiom wind,zammuto,ep,3.0,https://i.scdn.co/image/ab67616d000048518dc2fc70d514e06fc47d44a9,2012.0,7.0
763,6Xz8eKy8TeAyzwGr8QSOAS,ITVA5ALfEiE,habits & contradictions,schoolboy q,album,15.0,https://i.scdn.co/image/ab67616d00004851adbae0d44ccbeeab44d47920,2012.0,5.0
764,13zS18xkaZrOUf2HGWLYQj,9UMVPr-4WiM,numbers,mellowhype,album,16.0,https://i.scdn.co/image/ab67616d000048516dccaab3e7b2e27598735c08,2012.0,3.0
765,0WytQ4hdK2ku7FwbuX9mvO,jEZ5gdmUa4w,into the future,bad brains,album,13.0,https://i.scdn.co/image/ab67616d000048512c45c82476c263512a875e10,2012.0,3.0
766,1T5wmjLCBuuTKTpKsiAn7R,aAK0fVxfOUU,devotion,jessie ware,album,13.0,https://i.scdn.co/image/ab67616d00004851aba2cf156dea9ab7d5ba2101,2012.0,4.0
767,3bq3v9Fp24GXbSQcOYpAuj,XmSktY7RhAE,acousmatic sorcery,willis earl beal,album,12.0,https://i.scdn.co/image/ab67616d00004851de143439c174223441f3a0b8,2012.0,4.0
768,2HhSjSa5X3TQSIkS4CpFyu,PVvWk4Vko6Q,locked down,dr. john,album,10.0,https://i.scdn.co/image/ab67616d00004851b07a8930015ae25eea95f861,2012.0,7.0
769,6jLJmPV4WLq9zEHM0dGYCy,uOqCnL0MEPw,i.v.,loma prieta,album,12.0,https://i.scdn.co/image/ab67616d00004851d4191c15fa50a4170203a711,2012.0,8.0
770,1EATaHbkgnTHArARzB9THv,QurcyHLpCEQ,dripping,pile,album,10.0,https://i.scdn.co/image/ab67616d00004851c59005da6121c29fe15b0334,2012.0,2.0
771,2No20nNHURNze6kCSzskH3,fyGK13tSjsc,self-titled,quakers,album,41.0,https://i.scdn.co/image/ab67616d000048510bc71769e8df579902c717d0,2012.0,5.0
772,6bdCACofv1fRw4oSXccvHF,Q94LHgvb7vs,no youth,wreck and reference,album,10.0,https://i.scdn.co/image/ab67616d00004851fd6bc9412fc569f30edd4bc3,2012.0,7.0
773,604JFtgeDXfwIRVqZtaCZg,Z7wMOFelXjY,book burner,pig destroyer,album,19.0,https://i.scdn.co/image/ab67616d00004851786cc74181d353cc4a4ada87,2012.0,6.0
774,3nf3gYFRoEQBP3uAzl2HK1,dHOHrx-p9sc,nehru jackets,heems,album,25.0,https://i.scdn.co/image/ab67616d0000485143ae2984cf487164dc69b7f6,2012.0,8.0
775,5pnUhJJEGMRlqxVZ0TiGMH,_gGv4ZYuTeA,years past matter,krallice,album,6.0,https://i.scdn.co/image/ab67616d00004851a87e93471593b955e2c0a09a,2012.0,8.0
776,16Tz5tlOTNzG5DnMT4M4Xs,FnA5YRQwvRk,wzrd,wzrd,album,11.0,https://i.scdn.co/image/ab67616d0000485184e74436f9a25c8d0ba95213,2012.0,3.0
777,0xdIchzm2D9N7cAWKye1cQ,Y_5jlhMZwEM,narrow,soap&skin,album,8.0,https://i.scdn.co/image/ab67616d000048517541c5ab3ab704abe01eeff1,2012.0,8.0
778,3lwMLjUsXxJhhb1ge2YXl8,rJLVNSw3hDU,self-titled,roomful of teeth,album,13.0,https://i.scdn.co/image/ab67616d00004851a04df2b13048cff4b2956c8e,2012.0,7.0
779,3RaACfwYTY9uiDy3VSWLLc,96slWZRmBWU,lord$ never worry,a$ap mob,album,12.0,https://i.scdn.co/image/ab67616d0000485130eaf29813f551d9188ad35a,2016.0,3.0
780,4vcqtRCeKGALWvOg910jJi,5n5X5kQmnBw,sorrow and extinction,pallbearer,album,5.0,https://i.scdn.co/image/ab67616d00004851627768015826928af836038c,2012.0,7.0
781,6EbVfRU5dcRlcp5e3YVzWu,q6T1zppObmA,self-titled,holograms,album,12.0,https://i.scdn.co/image/ab67616d00004851d2bf4a0441f062ef7cabd1f5,2012.0,8.0
782,6E80uDKNQDGjggp5isU2Mb,nga4paDJ6c0,world music,goat,album,9.0,https://i.scdn.co/image/ab67616d00004851ebf02812d8fefef1841b768b,2012.0,5.0
783,5rz5Ya430Ht2x3kPcXYOtZ,63hrqTPY-KM,spooky action at a distance,lotus plaza,album,10.0,https://i.scdn.co/image/ab67616d000048517901abdd7f1dd72d1e1f7a46,2012.0,6.0
784,3jtS8e6U6UJzRDdQrg1uNP,6xc2uTO9v_Y,love at the bottom of the sea,the magnetic fields,album,15.0,https://i.scdn.co/image/ab67616d000048518f3be5a76cc663a5be890695,2012.0,5.0
785,2clte0oolrkkXFTJy72us2,fg_z_80Frfw,self-titled,ondatrópica,album,26.0,https://i.scdn.co/image/ab67616d000048514c239b4e071bcab992682058,2012.0,9.0
786,2V5dCeetUDfMJdQH0ExA32,DtTUPKKeU8c,widowmaker,dragged into sunlight,album,3.0,https://i.scdn.co/image/ab67616d00004851c3815340a2daebfa30d818c3,2012.0,6.0
787,0ftaDgVf1d3Hkod3iLkPrI,ruUkn7A1nQs,zeros,the soft moon,album,10.0,https://i.scdn.co/image/ab67616d0000485182ed91dac05c76a7bfccebcf,2012.0,4.0
788,3OdNCMVkl8maOzvi7nNs1t,hWxnq5EYbZU,made possible,the bad plus,album,9.0,https://i.scdn.co/image/ab67616d00004851d7da44eb5ff00497b3db6097,2012.0,2.0
789,5X6rflc1ZutPILUaEOfEo9,j2VypHw0AD4,no,old man gloom,album,9.0,https://i.scdn.co/image/ab67616d00004851b677ae0ccc10bf5ec80e14cd,2012.0,6.0
790,7fZ98u1pGT8iX8hdkebG7O,h7nbd-Cg-CY,lux,brian eno,album,4.0,https://i.scdn.co/image/ab67616d0000485188f934f678849322251f964f,2012.0,6.0
791,76MZPkojy69942nFuzfdxT,jO5gV6w8epQ,skelethon,aesop rock,album,17.0,https://i.scdn.co/image/ab67616d000048513530be06048d3b641c4f7465,2012.0,7.0
792,2lpW13Gis4FaolJmwufJB1,bQ04LrK4epI,the only place,best coast,album,13.0,https://i.scdn.co/image/ab67616d00004851f3ccb16384200ccd8a27ff4c,2012.0,3.0
793,3Z295aI1J54wiMXVkj21wu,w_6tcxol2J0,alone together,karriem riggins,album,34.0,https://i.scdn.co/image/ab67616d0000485152f6ac08e4dd68fb06caf0dc,2012.0,8.0
794,0D7g7VIqx28lYGMc18yQQx,V4RJ0eOZiXE,tour sampler cd-r,cerce,album,6.0,https://i.scdn.co/image/ab67616d000048519b75198012434ec674d179e7,2015.0,7.0
795,0owWoisr4gnmsZxVGG5dkk,J17fzL6a-lw,confess,twin shadow,album,11.0,https://i.scdn.co/image/ab67616d000048518f07e83889653a67836b9f60,2012.0,5.0
796,2pBS6TXHJpEs7UJiGC6iso,U78NIj16Ou0,let's go eat the factory,guided by voices,album,21.0,https://i.scdn.co/image/ab67616d0000485136f796afcd17909a7e033583,2012.0,6.0
797,6th3oeAZ3pPpB9hjsSLpkU,68yux0jIEn4,local business,titus andronicus,album,10.0,https://i.scdn.co/image/ab67616d00004851f5425f8636e7fad3aa63c827,2012.0,6.0
798,79vpT1ljylfqQSHhPzd7Le,c42Yr9yXzdk,lo fi hi fives compilation,r. stevie moore,track,14.0,https://i.scdn.co/image/ab67616d00004851d57743d164f74b7ebdd3c890,2012.0,7.0
799,3ieHsVd1OhfVUn3I9Lpiak,u3ebepStQyc,honor found in decay,neurosis,album,7.0,https://i.scdn.co/image/ab67616d00004851f5fc4f5dec64148b5f9fbf72,2012.0,7.0
800,36ey87oef5xj4essoJksDx,orJVZPz8XXU,anx,dark time sunshine,album,14.0,https://i.scdn.co/image/ab67616d00004851ca4bfeff08d9d6d5e76738c0,2012.0,7.0
801,14JU5SskmcyckE5I8PY6lv,zFg1j6oSiBo,gossamer,passion pit,album,12.0,https://i.scdn.co/image/ab67616d00004851f860547bc8ba0c59df4fe2c3,2012.0,6.0
802,290CWAmpyHJPgH57qVEs0h,MEvzOm8XUgo,mu.zz.le,gonjasufi,album,10.0,https://i.scdn.co/image/ab67616d0000485187c9ffc30fdc10af853ccfa1,2012.0,6.0
803,2rClo2dFutwyX3N0HXaExt,BtV3qoHqVkI,self-titled,dweller on the threshold,album,13.0,https://i.scdn.co/image/ab67616d0000485166f35d925793d63eee385c50,2008.0,6.0
804,2oVtB1xKrul4yhgQGdT4I0,cJ5TedT9ZNA,key to the kuffs,jj doom,album,18.0,https://i.scdn.co/image/ab67616d00004851d345c4e118c76d23fdec1581,2022.0,6.0
805,2wK8QIrFYeL6SGzvAfMBtf,ktsk_xYWl7s,the stoned immaculate,curren$y,album,17.0,https://i.scdn.co/image/ab67616d000048510a966065cbcb71f1bd7f917e,2012.0,3.0
806,1OhcoQdeYqt68I22NWEdF0,adyBTyBBOTM,'allelujah! don't bend! ascend!,godspeed you! black emperor,album,4.0,https://i.scdn.co/image/ab67616d000048514200b6d40b6674a06907e7cd,2012.0,2.0
807,0waLDJlCfXkXIwFGdBZ6UK,qjKuzGK04GY,old ideas,leonard cohen,album,10.0,https://i.scdn.co/image/ab67616d00004851e3e41552e990e9d0d234e59b,2012.0,5.0
808,2sY9WYVH022ulyAYaqvXLW,u-wCVuxgRVE,celebration rock,japandroids,album,8.0,https://i.scdn.co/image/ab67616d0000485179335ee4c9889effc7a2c79d,2012.0,5.0
809,5KS4saf2f8QiyWlCHC2nO9,fLFHoY01a_w,i know what love isn't,jens lekman,album,10.0,https://i.scdn.co/image/ab67616d00004851e6e73903f00417fc67727dc6,2012.0,7.0
810,5trkhRMjeqpvpITn6qREqy,qrfnaR4adiI,self-titled,wu-block,album,15.0,https://i.scdn.co/image/ab67616d000048510a7968aa1f448cc402ab8a3a,2012.0,6.0
811,5KS4saf2f8QiyWlCHC2nO9,fLFHoY01a_w,i know what love isn't,jens lekman,album,10.0,https://i.scdn.co/image/ab67616d00004851e6e73903f00417fc67727dc6,2012.0,7.0
812,5trkhRMjeqpvpITn6qREqy,qrfnaR4adiI,self-titled,wu-block,album,15.0,https://i.scdn.co/image/ab67616d000048510a7968aa1f448cc402ab8a3a,2012.0,6.0
813,2sY9WYVH022ulyAYaqvXLW,u-wCVuxgRVE,celebration rock,japandroids,album,8.0,https://i.scdn.co/image/ab67616d0000485179335ee4c9889effc7a2c79d,2012.0,5.0
814,3JTRZ1Q8EtynM0iHhUJtR2,LmFqBFeGADM,with siinai: heartbreaking bravery,moonface,album,10.0,https://i.scdn.co/image/ab67616d0000485114aa6aad3b8057827ecd989a,2012.0,6.0
815,1d0vqL31qzWAWB8cxyfvuP,-2BfsmZSyD8,the bravest man in the universe,bobby womack,album,11.0,https://i.scdn.co/image/ab67616d000048512995218c29f5e454ed6bfea5,2012.0,6.0
